time,nb_alive,nb_infected,nb_healthy
1548,150,117,33
1549,150,117,33
1550,150,117,33
1551,150,117,33
1552,150,117,33
1553,150,117,33
1554,150,117,33
1555,150,117,33
1556,150,117,33
1557,150,117,33
1558,150,117,33
1559,150,117,33
1560,150,117,33
1561,150,117,33
1562,150,117,33
1563,150,117,33
1564,150,117,33
1565,150,117,33
1566,150,117,33
1567,150,117,33
1568,150,117,33
1569,150,117,33
1570,150,117,33
1571,150,117,33
1572,150,117,33
1573,150,117,33
1574,150,117,33
1575,150,117,33
1576,150,117,33
1577,150,117,33
1578,150,117,33
1579,150,117,33
1580,150,117,33
1581,150,117,33
1582,150,117,33
1583,150,117,33
1584,150,117,33
1585,150,117,33
1586,150,117,33
1587,150,117,33
1588,150,117,33
1589,150,117,33
1590,150,117,33
1591,150,117,33
1592,150,117,33
1593,150,117,33
1594,150,117,33
1595,150,117,33
1596,150,118,32
1597,150,118,32
1598,150,118,32
1599,150,118,32
1600,150,118,32
1601,150,119,31
1602,150,119,31
1603,150,119,31
1604,150,119,31
1605,150,119,31
1606,150,119,31
1607,150,120,30
1608,150,120,30
1609,150,120,30
1610,150,121,29
1611,150,121,29
1612,150,121,29
1613,150,121,29
1614,150,121,29
1615,150,121,29
1616,150,121,29
1617,150,121,29
1618,150,121,29
1619,150,121,29
1620,150,121,29
1621,150,121,29
1622,150,121,29
1623,150,121,29
1624,150,121,29
1625,150,121,29
1626,150,121,29
1627,150,121,29
1628,150,121,29
1629,150,121,29
1630,150,121,29
1631,150,121,29
1632,150,121,29
1633,150,121,29
1634,150,121,29
1635,150,121,29
1636,150,121,29
1637,150,121,29
1638,150,122,28
1639,150,122,28
1640,150,122,28
1641,150,122,28
1642,150,122,28
1643,150,123,27
1644,150,123,27
1645,150,123,27
1646,150,123,27
1647,150,123,27
1648,150,123,27
1649,150,123,27
1650,150,123,27
1651,150,123,27
1652,150,123,27
1653,150,123,27
